isFake,userBiographyLength,userFollowerCount,userFollowingCount,userHasProfilPic,userIsPrivate,userMediaCount,usernameDigitCount,usernameLength
1,12,450,1919,0,0,0,0,12
1,145,1121,188,1,0,5,2,11
0,1,1349,3,1,1,4,0,16
0,2,194,4615,0,1,2,1,8
1,100,453,568,1,1,16,3,9
1,47,347,107,1,0,13,4,9
0,140,101,1057,0,0,9,0,9
0,54,439,731,0,0,4,0,9
1,85,369,744,0,0,6,0,8
0,64,349,876,0,1,6,0,8
1,79,378,889,0,0,5,0,8
0,109,397,751,0,0,6,0,8
0,34,205,624,1,0,17,4,8
0,25,820,2117,1,1,19,0,13
0,0,482,17,1,0,151,1,15
0,99,74,5,0,1,10,0,13
0,149,81,80,0,0,9,0,11
1,38,2262,1472,1,1,3,0,11
0,89,883,2212,1,0,4,3,15
1,0,217,916,1,1,81,2,14
1,45,297,2875,1,0,15,0,17
0,29,794,3425,1,0,10,0,5
0,110,285,2066,0,1,0,0,11
0,83,285,2237,0,1,1,0,11
1,24,83,1224,1,1,64,0,10
0,14,418,4045,1,1,12,0,6
1,44,769,5261,1,0,2,3,9
0,0,1394,882,0,0,221,0,10
1,32,579,177,0,0,0,0,5
1,20,371,161,0,0,5,0,12
0,31,369,5,0,1,4,0,11
0,52,593,126,0,0,0,0,10
1,76,41,268,1,0,480,0,8
0,89,36,264,1,0,358,0,7
0,55,73,275,1,0,620,0,8
0,123,90,262,1,0,506,0,8
0,53,548,158,0,1,1,0,10
1,142,112,672,0,1,3,1,11
1,1,527,365,0,0,4,0,12
0,63,31,1099,1,0,488,0,8
1,127,12,1039,1,0,610,0,9
0,89,24,90,1,1,314,0,6
0,55,108,3833,0,1,2,0,9
1,2,22,4490,1,1,14,2,12
0,8,1021,465,1,1,12,2,10
1,44,1176,1149,1,0,25,0,11
0,126,276,1,1,0,3,5,10
1,27,648,620,0,0,0,0,8
1,10,21,3418,1,1,12,1,10
1,1,623,325,1,1,13,3,9
0,121,1153,1568,1,0,2,2,14
1,49,36,89,0,0,5,6,11
0,1,120,6626,1,1,10,2,12
0,3,305,3519,0,0,1,0,9
1,102,47,311,1,0,562,0,10
0,88,587,531,0,0,2,0,10
1,60,456,1493,1,0,476,0,8
0,34,399,4395,1,0,16,0,9
1,0,1608,898,0,0,275,0,11
1,1,530,4537,1,1,6,2,11
1,0,2429,3445,0,1,7,2,9
0,74,83,117,1,1,439,0,14
0,101,123,4124,0,1,0,0,8
0,78,126,4679,0,1,0,0,8
0,90,82,4710,0,1,0,0,8
1,0,719,2778,1,1,433,0,8
0,32,1010,1385,1,1,122,0,8
1,0,1945,966,0,0,62,0,7
1,12,1180,1152,1,0,31,0,11
0,20,868,559,1,1,13,2,8
1,92,621,1513,1,1,548,0,10
0,70,435,1541,1,1,340,0,10
1,58,174,19,0,0,10,0,14
0,19,724,1463,1,1,491,0,12
1,1,21,159,1,1,95,0,19
0,29,996,1390,1,1,118,0,12
0,38,73,1279,1,0,36,0,17
0,30,80,1339,1,0,48,0,17
1,108,535,874,0,1,1,0,10
0,122,75,258,0,1,10,0,11
1,26,134,5025,0,0,0,3,13
1,9,520,599,0,0,0,1,6
0,2,386,43,0,1,7,0,10
0,50,86,1201,1,0,266,0,6
1,59,183,3888,0,1,0,0,10
1,54,224,6024,0,1,0,0,10
0,1,393,588,0,0,3,0,18
1,44,546,211,0,1,1,0,5
1,16,1218,1379,1,1,0,0,9
1,27,281,6788,0,0,2,0,8
0,21,1119,6734,1,0,6,0,11
1,150,286,610,0,1,0,2,15
0,30,577,1069,0,0,0,0,11
0,144,23,3471,0,1,4,4,18
0,0,54,2090,1,0,505,0,7
0,15,105,2565,0,1,4,0,14
0,30,224,178,0,0,3,1,11
0,37,663,859,0,0,0,0,12
0,0,76,836,1,0,20,5,13
1,150,333,1110,1,0,17,2,12
1,29,99,1082,0,1,3,2,11
0,115,105,34,1,0,314,0,8
1,6,187,1433,1,0,597,0,10
0,2,495,1447,0,0,1,2,8
0,2,68,1303,1,0,45,0,19
0,22,424,2761,1,0,15,0,9
0,1,1505,878,1,0,518,0,10
0,83,380,352,0,1,2,0,9
1,136,329,1369,1,0,388,0,8
0,73,597,1364,1,1,366,0,9
0,89,360,1377,1,1,615,0,9
1,126,866,542,1,0,15,1,12
0,32,768,3732,1,1,0,3,9
0,32,277,1437,0,0,0,2,19
1,1,109,9,1,1,74,0,16
1,50,56,1503,1,1,23,0,12
0,57,771,361,1,0,13,1,9
0,96,589,174,0,0,2,0,15
1,1,656,734,0,0,2,0,11
0,0,28,3087,0,0,22,0,9
0,45,530,2587,1,1,17,0,5
1,95,793,505,1,1,12,2,10
0,4,251,1462,1,0,17,1,9
1,97,62,794,0,0,11,2,10
1,6,368,604,0,0,9,0,9
0,38,336,327,0,0,4,0,10
1,0,788,6516,0,0,41,0,11
1,1,28,1184,1,1,39,0,11
0,47,1335,1114,1,1,18,0,10
0,39,388,2856,1,0,16,0,10
0,110,86,4210,1,1,12,0,5
0,4,90,78,0,1,4,1,8
0,0,1523,233,0,0,333,0,9
1,110,45,662,0,1,7,3,9
1,16,10,1260,1,0,41,0,16
0,0,566,1663,0,0,71,0,11
0,9,536,456,0,0,0,2,8
0,12,625,4777,1,0,6,2,8
0,26,219,4206,0,0,2,2,12
0,62,410,863,0,0,3,0,16
0,117,743,1527,1,0,307,0,11
0,122,700,1432,1,0,289,0,13
1,26,614,43,0,0,0,0,12
0,144,258,204,0,1,0,2,9
0,3,487,1063,0,0,0,2,9
0,1,378,410,0,0,4,0,9
0,1,390,880,0,1,5,0,8
0,26,621,897,0,0,0,0,16
0,23,51,23,0,0,11,2,14
0,54,360,480,0,1,5,0,14
0,74,497,473,0,0,6,0,14
0,150,268,1523,0,0,0,2,6
0,110,20,16,1,0,375,0,11
1,97,60,57,1,0,378,0,11
1,63,34,111,1,0,540,0,11
0,96,115,3329,1,1,14,0,5
0,75,70,99,1,0,336,0,12
0,27,731,5008,1,1,7,0,11
0,1,2300,668,1,1,197,0,10
1,25,897,2695,1,1,9,0,15
0,47,253,59,0,0,7,0,17
0,52,521,265,0,1,1,0,9
1,0,635,3202,1,0,620,0,17
1,47,688,615,1,0,17,2,12
1,17,710,5656,1,0,10,0,11
1,1,74,6381,1,1,8,2,12
0,69,1160,1210,1,0,2,2,13
1,43,26,1386,1,0,25,0,11
0,0,826,3542,1,0,395,0,5
0,0,811,3792,1,0,474,0,6
1,105,91,3001,0,1,2,0,10
1,25,745,2217,1,1,18,0,14
1,76,149,55,0,1,10,0,11
1,83,231,3093,0,1,0,0,9
1,135,88,2897,0,1,0,0,7
1,72,91,2790,0,1,1,0,8
0,101,76,1282,1,1,28,0,12
0,38,543,44,0,1,0,0,11
0,2,304,329,0,0,9,0,12
0,63,851,1492,1,1,73,0,10
0,1,605,311,0,0,2,0,11
1,2,360,2119,0,0,0,1,8
1,129,664,1407,1,0,104,0,6
0,38,542,279,1,0,17,1,9
1,15,1159,3921,1,0,1,0,11
0,2,907,19,1,0,1,5,10
0,17,350,58,0,1,3,0,9
1,54,423,441,0,1,3,0,10
0,0,405,2128,0,1,87,0,7
0,37,293,1431,0,1,3,0,10
0,11,1189,249,1,0,47,0,8
0,0,812,4417,1,0,454,0,8
1,53,639,736,1,0,17,1,10
0,1,267,680,0,1,1,4,15
0,49,1412,1355,1,1,6,0,6
0,13,1706,2404,1,0,3,0,9
1,1,2,819,1,1,355,0,15
1,11,471,1236,0,0,1,1,12
0,108,95,3216,0,1,0,0,10
0,2,238,7071,0,1,5,0,17
0,108,1,459,0,1,14,0,10
0,60,954,1439,1,0,159,0,12
0,1,1389,760,1,1,215,0,11
0,1,460,386,0,1,5,0,11
0,2,1381,778,1,0,1,2,18
1,35,231,3433,0,1,0,2,8
0,0,794,3043,0,0,20,0,14
1,98,100,677,0,1,1,3,11
1,59,90,667,0,1,0,3,12
0,141,225,4433,0,0,3,0,19
1,59,238,3621,0,0,3,0,20
1,130,113,1009,0,1,9,0,12
0,5,280,3077,0,1,1,0,10
1,20,271,1525,1,0,394,0,10
0,0,29,1948,0,1,28,0,5
1,21,97,3201,0,0,0,3,10
1,37,77,1137,1,1,225,0,14
0,63,321,170,0,1,1,0,13
1,83,1136,531,1,1,1,4,11
0,58,512,695,0,1,1,0,14
0,32,605,303,0,0,0,0,11
1,134,58,592,0,0,16,0,9
0,130,58,713,0,0,15,0,9
0,137,230,300,1,0,12,4,8
0,37,120,847,0,0,2,4,14
0,0,786,5435,1,1,217,0,11
1,65,375,480,0,0,5,0,11
1,55,463,595,0,1,4,0,11
0,2,349,2407,0,0,0,2,12
0,3,71,122,0,0,4,2,19
0,0,50,367,1,0,37,2,14
0,56,112,4920,1,1,10,2,15
0,27,62,1176,1,1,221,0,9
0,33,84,5274,0,1,0,2,11
0,52,125,4692,0,1,0,2,12
0,27,232,3475,0,1,1,2,11
1,34,94,4661,0,1,0,2,11
1,6,372,2082,0,0,1,1,13
0,33,353,1205,0,1,1,0,5
0,13,344,1606,1,0,22,0,15
0,123,617,1428,1,1,423,0,14
0,111,763,1515,1,1,94,0,9
0,58,694,1434,1,1,65,0,8
0,57,636,1433,1,1,107,0,9
0,72,92,3021,1,1,14,0,8
1,16,475,237,0,0,4,0,12
0,2,43,1188,1,0,14,6,11
1,93,343,580,0,1,3,0,7
1,127,457,842,0,1,3,0,8
0,58,454,645,0,1,3,0,8
1,111,49,405,1,1,564,0,16
0,20,594,1296,0,0,2,0,11
1,11,985,4481,1,1,2,1,11
1,21,531,434,0,1,4,0,14
1,9,994,2222,1,0,17,0,7
1,43,283,1201,1,0,16,3,11
0,82,27,254,1,1,393,0,14
1,76,263,490,0,1,7,0,12
1,0,724,3565,0,1,21,0,11
1,0,699,6323,0,1,22,0,13
1,0,749,3846,0,1,21,0,11
0,110,3,1477,1,1,22,0,14
1,50,297,1542,0,1,0,0,8
0,78,965,3306,1,1,1,1,6
0,83,113,6873,0,1,1,1,8
0,1,2579,72,1,1,5,0,7
1,73,43,615,0,0,13,0,9
0,150,19,653,0,0,12,0,8
1,57,1083,2151,1,1,6,1,11
0,31,1182,100,1,1,77,0,9
1,0,88,961,1,1,31,2,11
0,16,1535,1570,1,0,3,0,8
0,0,113,278,0,1,695,0,11
0,2,227,1441,1,1,639,0,11
1,0,725,6685,0,0,36,0,8
0,0,691,794,1,1,86,4,13
0,2,193,16,0,0,4,2,14
0,81,539,782,0,1,2,0,11
1,114,38,613,0,1,12,0,10
1,25,60,55,0,0,16,0,5
0,48,71,914,0,1,2,3,11
1,81,608,603,0,0,0,0,13
0,60,106,4034,0,1,0,0,14
1,22,837,1366,1,0,161,0,20
0,52,32,3981,1,1,8,5,14
0,111,261,213,0,1,0,2,11
0,99,488,493,1,0,16,3,12
0,108,286,1542,0,0,1,1,9
0,28,1534,310,1,1,1,0,10
0,2,151,398,0,0,4,3,9
0,30,49,1185,0,1,10,2,10
1,10,1638,5441,1,0,1,0,7
1,3,2330,4707,1,0,1,0,10
1,37,187,411,0,1,0,4,16
0,63,58,949,0,1,10,2,7
1,1,483,237,0,1,0,0,12
0,58,115,1071,1,0,366,0,11
1,119,31,1084,1,1,396,0,12
0,137,68,1056,1,1,700,0,11
1,54,50,1043,1,1,544,0,11
0,63,67,1026,1,1,700,0,11
1,35,1138,511,1,0,8,2,17
1,21,103,1284,1,1,50,0,6
1,20,67,1270,1,1,51,0,5
1,107,1108,85,1,1,7,1,8
1,106,191,324,0,0,11,0,11
1,1,28,75,1,1,144,0,5
1,9,663,2662,1,0,15,0,11
0,0,1,2098,0,1,26,0,9
1,116,681,1380,1,0,75,0,10
0,17,20,1177,1,0,196,0,11
0,0,705,4000,1,1,293,0,8
0,37,587,5060,1,1,5,2,15
0,73,247,3916,0,0,2,0,8
1,24,600,368,1,0,12,4,8
0,2,70,3446,0,1,6,0,11
0,1,454,1056,0,1,1,0,12
0,107,61,3030,1,1,18,0,6
0,7,358,387,0,0,0,2,9
1,47,514,749,0,1,4,0,13
0,1,78,4510,0,0,3,0,9
0,98,22,2469,0,0,7,2,11
1,25,389,1390,1,1,14,1,14
0,0,1326,5618,1,0,50,0,20
0,27,441,315,1,1,12,3,20
0,19,298,4813,1,0,16,0,11
1,46,63,342,0,0,10,2,11
1,0,13,228,0,1,619,0,8
0,128,1351,1743,1,0,3,0,12
1,79,69,451,0,0,3,3,12
0,0,93,567,1,0,34,4,9
0,0,752,4354,1,1,182,0,10
0,104,579,1513,1,0,495,0,11
1,95,26,421,0,0,13,0,14
1,15,559,457,0,0,4,0,7
0,1,241,598,0,1,9,0,13
1,2,414,1764,0,1,0,0,14
1,19,552,1732,1,0,10,4,12
1,43,84,79,0,0,10,0,19
0,27,506,6784,1,1,15,0,12
1,100,353,409,0,1,2,0,11
1,3,178,650,0,0,4,1,19
1,47,323,188,1,1,17,2,11
0,0,1243,1133,0,0,58,0,14
1,27,416,1315,0,1,0,0,12
1,16,672,1118,1,1,1,5,10
0,48,1653,1610,1,0,3,0,11
1,18,474,251,0,1,3,0,8
1,31,472,250,0,1,3,0,9
0,20,1412,168,1,1,2,0,8
0,0,141,20,1,1,62,1,12
0,9,910,4849,1,1,7,0,9
1,8,10,5933,1,0,12,2,7
0,100,116,63,1,0,402,0,11
0,122,66,337,1,0,480,0,13
0,87,89,269,1,0,594,0,11
0,64,34,220,1,1,394,0,12
1,91,7,282,1,0,337,0,11
0,150,60,210,1,0,512,0,12
0,84,75,333,0,0,1,3,5
1,118,1218,1064,1,1,53,0,12
1,33,790,1473,1,1,206,0,11
0,8,1655,4127,1,0,0,0,11
1,1,1054,1340,1,0,6,3,15
1,116,677,1721,1,0,11,2,13
1,22,710,1428,1,1,100,0,17
1,23,75,1846,0,1,3,1,11
0,1,68,1021,1,1,69,0,14
0,0,1144,1278,0,0,61,0,11
1,13,646,5838,1,0,4,1,12
1,1,147,5835,0,0,0,2,17
1,1,98,5908,0,0,0,2,17
1,1,186,4981,0,0,1,2,20
0,27,929,1359,1,0,195,0,9
1,0,750,598,1,0,80,2,11
1,3,785,586,0,0,0,0,13
0,17,2578,1176,1,0,15,0,19
1,38,568,323,0,0,2,0,8
1,21,597,92,0,0,1,0,12
0,1,35,980,1,0,70,0,9
0,0,1413,125,0,0,15,1,15
1,74,451,444,0,1,1,0,10
0,35,289,2609,1,1,14,0,10
1,23,39,1336,1,0,33,0,9
1,0,1290,2502,1,0,147,0,17
0,34,1151,13,1,0,97,0,12
0,33,84,4073,0,1,2,0,17
0,0,2605,83,0,1,14,3,9
1,139,1202,681,1,0,2,1,12
0,99,446,1379,1,0,442,0,12
0,86,14,1195,0,0,8,4,11
1,44,1156,54,1,0,70,0,7
1,2,1259,3008,1,0,2,0,13
0,63,1181,79,1,1,36,0,15
0,30,58,81,0,1,12,0,11
1,1,409,417,0,1,3,0,11
1,30,59,1331,1,0,34,0,10
0,150,996,847,1,0,9,3,7
1,1,33,18,1,1,125,0,8
0,2,14,1257,1,0,42,0,9
1,13,55,1252,1,0,37,0,9
0,0,12,1323,0,1,78,0,10
0,27,548,737,1,0,2,6,17
0,11,610,5809,1,1,13,0,16
0,0,55,222,0,0,345,0,11
0,27,1162,278,1,1,41,0,12
1,2,444,846,0,0,0,1,12
0,1,112,311,1,1,144,0,6
1,1,47,242,1,0,121,0,6
0,0,565,455,1,1,23,5,14
0,2,491,1699,0,0,0,2,11
0,69,267,1733,0,1,1,2,8
0,119,51,238,0,1,10,1,15
1,51,303,83,1,1,14,4,8
0,3,2557,462,1,1,19,0,7
1,93,277,509,0,0,1,1,9
1,2,102,1315,1,0,28,0,16
1,2,598,101,0,1,6,0,8
1,23,92,1,1,1,572,0,16
1,54,1227,2288,1,0,0,0,10
0,58,365,818,0,1,2,0,8
0,41,1169,163,1,0,58,0,10
1,13,583,696,0,1,2,0,10
1,46,160,1267,0,0,3,2,11
0,2,1280,2057,1,1,0,0,8
0,107,53,1192,0,0,9,1,13
0,1,111,184,1,0,80,0,6
0,0,532,950,1,0,23,5,18
0,43,41,1311,1,1,30,0,16
1,2,1142,4216,1,0,0,1,8
1,3,625,180,0,0,5,0,10
1,123,94,162,1,0,259,0,18
0,73,98,147,1,0,208,0,17
0,0,662,4583,1,0,431,0,6
0,48,107,1332,1,1,15,4,11
0,19,247,4625,1,1,15,0,11
0,48,714,1509,1,0,279,0,12
1,0,82,329,0,1,188,0,9
0,0,70,343,0,0,303,0,9
0,70,78,993,1,1,17,2,12
0,136,454,463,0,1,2,0,10
0,40,37,1337,1,0,41,0,12
1,107,355,46,0,0,0,0,18
1,62,468,677,0,1,0,0,9
1,36,237,6242,0,1,0,0,16
1,29,190,5400,0,1,0,0,16
0,28,252,1339,0,1,7,0,12
0,25,14,58,0,0,16,0,7
1,1,62,354,1,0,17,4,14
0,121,118,1000,1,0,408,0,11
0,41,288,482,0,0,8,0,10
1,0,643,2604,1,1,287,0,8
1,35,21,426,0,1,9,3,9
1,38,12,580,0,0,9,3,8
0,1,230,3635,0,1,1,0,13
1,1,114,4262,0,1,0,0,11
0,1,32,47,1,0,157,0,11
1,80,485,3708,1,1,6,1,6
1,59,440,669,0,1,1,0,10
0,29,713,5150,1,0,7,0,10
0,122,343,748,0,0,3,0,5
1,27,71,1331,0,1,3,2,9
1,49,378,999,0,0,3,0,8
1,58,87,72,1,0,185,0,16
0,104,16,146,1,0,297,0,20
1,87,52,62,1,0,218,0,19
0,0,191,330,1,0,87,4,11
0,0,250,288,1,1,86,4,13
0,111,92,3075,1,0,9,1,7
1,59,86,3062,1,0,9,1,9
1,1,29,228,0,1,10,1,8
1,15,44,114,0,0,13,0,8
1,19,220,685,0,1,3,1,9
1,0,656,3273,1,0,571,0,9
0,0,654,3545,1,0,543,0,8
0,11,104,3641,0,1,4,0,9
0,1,66,2,1,0,131,0,13
0,22,735,1797,1,0,19,0,12
1,26,61,7030,0,0,8,0,11
1,108,314,964,0,1,3,0,10
1,47,177,1245,0,0,9,0,8
0,107,36,579,0,1,12,0,12
1,2,1298,2237,1,1,5,0,9
0,33,1061,6566,1,1,1,2,12
0,32,815,5746,1,0,11,0,15
1,41,1147,336,1,0,65,0,9
0,101,1183,1201,1,1,73,0,13
1,46,275,3319,1,0,15,0,11
0,133,194,383,0,1,9,0,8
1,65,2414,53,1,1,3,0,5
0,23,90,54,1,1,17,2,14
0,0,802,2025,0,0,65,0,10
0,0,47,326,0,1,245,0,11
0,0,87,1853,1,1,197,0,7
0,0,77,1685,1,0,192,0,8
0,0,51,210,0,1,300,0,18
0,117,45,966,1,1,258,0,17
0,0,809,3412,1,0,277,0,10
0,120,504,3666,1,1,6,2,9
0,1,0,231,1,0,133,0,9
1,0,56,735,1,0,34,1,11
1,27,31,117,0,1,16,0,11
1,29,21,87,0,1,15,0,11
0,61,287,1292,0,0,0,2,12
0,30,1055,396,1,1,2,4,10
0,109,102,1514,0,0,0,4,8
1,91,303,1220,0,1,3,0,9
0,1,70,838,0,0,3,1,7
1,71,303,230,1,1,1,5,7
0,0,719,2394,0,0,46,0,13
0,1,59,80,1,1,61,0,8
0,1,10,192,1,1,93,0,9
0,23,748,3891,1,0,7,0,11
0,37,761,3902,1,0,7,0,11
0,22,673,359,0,0,1,0,12
0,24,632,850,0,0,0,0,12
1,125,64,7080,0,0,6,3,18
0,107,106,509,1,1,442,0,18
1,120,89,444,0,1,11,0,7
0,2,278,1422,0,0,2,2,16
0,4,45,2916,0,1,7,0,12
1,72,500,298,0,1,0,0,15
1,30,333,13,0,1,2,0,8
1,56,248,2180,0,0,4,0,11
0,3,379,7163,1,0,7,2,20
1,84,1133,6745,1,1,4,0,14
0,97,318,670,0,1,4,0,9
0,21,399,6471,1,0,5,3,12
0,62,78,4199,1,1,16,0,11
0,101,78,5359,1,1,12,0,11
1,47,790,1392,1,1,100,0,9
0,11,1136,1225,1,1,37,0,8
0,117,1188,1331,1,1,522,0,9
0,37,1201,243,1,0,42,0,11
0,0,781,4163,1,0,264,0,12
1,105,745,268,1,0,7,4,14
1,99,464,647,0,0,3,0,9
0,109,37,674,0,1,9,3,15
0,23,1342,315,1,1,0,0,10
0,45,169,381,0,0,3,1,10
0,43,1420,96,1,1,2,0,13
0,90,1084,2514,1,0,0,3,17
0,63,628,1361,1,0,482,0,12
0,0,388,1535,0,0,136,0,12
0,0,1291,1028,0,0,321,0,8
0,2,634,361,0,0,5,0,9
0,93,97,2778,1,1,12,0,11
1,134,55,3365,0,1,4,3,12
1,0,50,384,0,1,591,0,14
0,70,1107,121,1,1,9,1,11
1,34,104,219,1,1,642,0,17
0,55,1,200,0,1,8,3,11
0,1,1180,770,1,0,1,2,11
1,1,61,679,1,1,164,0,15
1,0,44,2137,1,1,297,0,12
1,24,69,2903,0,1,0,4,11
1,29,281,1388,1,0,306,0,9
0,50,94,65,0,1,0,3,14
0,0,99,425,0,0,589,0,9
0,0,30,359,0,0,318,0,9
1,64,40,499,1,1,326,0,19
0,16,45,195,0,1,12,0,10
0,106,415,1257,1,0,15,2,9
1,2,1585,2039,1,1,6,0,11
1,8,2442,2151,1,1,4,0,13
1,32,393,11,0,0,3,0,13
0,14,897,1455,1,0,148,0,9
0,1,69,532,0,0,5,2,11
1,43,299,2439,0,0,3,0,12
0,21,177,1286,1,0,13,4,13
1,62,101,836,1,0,439,0,16
1,38,70,4684,0,1,0,1,9
0,75,53,98,1,0,220,0,7
0,62,104,4,1,1,213,0,7
0,68,29,194,1,1,215,0,9
0,64,98,156,1,0,300,0,7
1,148,48,194,1,0,312,0,9
1,56,96,74,1,0,169,0,9
0,42,1673,80,1,1,0,0,11
1,36,737,1361,1,0,247,0,9
0,53,94,208,0,1,0,3,8
0,19,545,249,0,1,0,0,7
0,1,103,129,1,0,95,0,11
1,1,38,23,1,1,66,0,11
0,1,74,173,1,1,97,0,12
0,130,162,261,1,1,16,4,11
1,0,336,912,1,1,69,2,5
1,22,341,2599,1,0,16,0,12
0,0,216,6629,0,0,48,0,10
1,111,829,1042,1,0,5,4,13
1,112,68,1165,1,0,63,0,8
0,145,0,1176,1,1,66,0,8
0,41,1496,1386,1,1,7,0,9
1,84,242,595,0,0,8,0,14
0,0,48,723,0,1,646,0,7
1,0,76,784,0,0,609,0,7
0,46,528,680,0,1,0,0,6
0,117,25,126,1,1,245,0,10
0,114,58,140,1,0,213,0,10
1,102,18,108,1,0,170,0,10
1,59,89,5289,1,0,12,0,5
1,1,64,943,1,1,125,0,18
1,68,1310,375,1,0,12,0,14
1,70,193,162,1,1,17,2,16
1,2,662,177,0,1,0,0,10
1,0,113,1609,1,0,170,0,6
1,0,1809,1064,0,1,332,0,12
0,37,1194,226,1,1,83,0,11
0,46,1143,226,1,1,94,0,11
1,3,634,572,0,1,4,0,12
1,31,801,1419,1,1,46,0,20
0,16,209,1572,0,1,3,2,10
1,23,528,973,0,1,0,0,11
1,0,121,457,1,1,40,2,13
1,0,2609,1007,0,0,178,0,7
1,0,2188,1069,0,0,188,0,10
1,60,75,282,1,1,12,3,10
0,3,169,993,0,0,4,1,11
1,4,1511,2573,1,0,1,0,14
1,0,58,620,0,1,323,0,10
0,31,81,1171,0,0,2,3,9
0,1,683,1262,1,0,202,0,20
0,108,63,6177,0,0,4,3,8
0,13,433,216,0,1,5,0,11
0,63,36,3510,1,1,18,0,11
0,19,444,877,0,0,4,0,14
1,0,1468,2688,1,0,54,0,14
0,36,358,274,0,1,1,0,7
1,63,517,108,0,0,2,0,13
0,19,526,257,1,1,14,3,9
1,81,56,333,1,0,315,0,11
1,75,275,613,0,0,0,1,13
0,12,301,6685,1,1,13,0,17
0,1,54,310,1,0,56,0,10
0,2,823,1442,1,1,68,0,8
0,0,68,525,0,0,358,0,11
1,0,13,457,0,0,316,0,12
0,22,396,796,0,1,4,0,8
0,23,325,588,0,1,4,0,9
0,32,346,786,0,0,4,0,9
0,40,214,2673,0,0,2,2,12
0,0,679,4229,1,0,185,0,9
1,144,1074,2506,1,0,2,3,11
0,26,385,432,0,1,4,0,10
0,16,77,3314,0,1,0,1,10
0,72,522,1183,0,0,2,0,11
0,21,891,1406,1,1,106,0,10
0,0,105,2298,1,1,239,0,9
0,50,1306,213,1,1,0,0,11
0,147,2221,77,1,0,444,0,5
1,108,85,800,1,0,576,0,19
0,125,69,882,1,0,676,0,19
0,127,28,768,1,1,451,0,17
0,1,987,1323,1,0,27,0,15
1,27,357,231,1,0,13,3,10
1,1,347,1150,1,1,12,1,11
0,16,678,607,0,0,0,0,11
0,148,49,3375,1,1,19,0,12
1,2,819,1396,1,1,129,0,13
0,36,73,4395,1,1,9,1,8
1,118,57,283,1,0,168,0,16
0,115,41,262,1,1,180,0,19
0,72,369,518,0,1,1,0,11
0,60,337,550,0,1,0,0,12
1,133,341,727,0,1,0,0,13
1,117,1857,173,1,1,3,0,10
0,68,1371,72,1,1,3,0,10
0,124,1688,62,1,1,3,0,8
1,103,1580,1464,1,0,2,0,8
0,121,779,958,1,1,15,1,10
0,81,1538,1408,1,1,8,0,11
1,0,91,701,0,1,376,0,11
0,0,29,577,0,0,367,0,12
0,0,42,596,0,0,353,0,11
0,57,677,2156,1,1,9,1,16
0,0,43,1068,1,1,32,1,10
0,140,2555,340,1,0,359,0,17
0,14,747,1513,1,1,127,0,9
1,20,723,3007,1,0,7,0,10
0,66,262,2508,0,1,2,0,9
1,4,91,524,0,1,5,2,7
0,35,346,339,0,1,0,0,11
0,31,400,332,0,1,0,0,11
0,118,64,29,1,1,336,0,15
0,58,230,2567,0,1,3,0,13
1,32,72,252,0,1,0,3,9
1,131,558,1348,1,0,475,0,17
0,0,756,1447,1,0,20,3,14
0,1,9,271,1,0,64,0,12
0,1,7,228,1,1,71,0,13
1,1,44,206,1,1,57,0,13
0,0,765,4155,1,0,228,0,12
0,80,159,7141,1,0,10,1,10
0,3,1278,1651,1,0,6,0,6
1,80,206,208,0,0,8,0,19
0,24,404,444,0,1,4,0,12
0,53,401,917,0,1,6,0,11
1,32,367,444,0,0,6,0,11
1,44,480,421,0,1,6,0,12
0,49,420,425,0,0,4,0,11
1,117,47,401,1,0,621,0,8
1,50,351,505,0,1,4,0,12
0,32,387,666,0,0,4,0,11
1,44,489,367,0,0,6,0,12
1,2,55,1246,1,1,31,0,8
1,2,822,1442,1,1,63,0,11
0,65,75,213,0,0,0,3,12
0,93,306,811,0,1,4,0,10
0,112,660,1488,1,0,32,0,17
1,115,1439,58,1,0,6,0,5
0,24,276,1374,0,1,4,0,15
1,2,609,4364,1,1,13,0,10
0,92,388,1399,1,1,213,0,5
0,58,89,1311,0,1,7,0,5
1,27,67,312,0,0,9,2,11
1,0,772,1772,0,0,53,0,14
0,15,513,4379,1,1,4,3,6
1,1,113,6038,1,0,2,6,9
0,122,351,1542,1,1,32,0,8
1,0,662,4467,1,0,188,0,6
1,24,268,135,0,0,1,1,12
0,2,81,896,1,0,17,4,6
0,51,1196,2600,1,0,2,0,11
1,0,1507,441,0,1,451,0,8
0,0,2153,540,0,1,351,0,10
0,2,716,1397,1,1,97,0,8
0,144,1311,17,1,1,351,0,10
0,70,1886,186,1,0,537,0,10
0,62,1746,181,1,0,708,0,10
1,68,1602,157,1,0,636,0,7
0,80,1697,134,1,1,450,0,8
1,0,111,323,0,0,276,0,12
1,25,19,1210,1,1,32,0,10
1,39,82,64,0,0,11,0,5
0,37,76,151,0,1,10,0,5
0,8,894,246,1,1,14,1,6
1,30,277,472,0,1,7,0,11
0,2,477,465,0,1,8,0,6
1,17,96,1335,1,1,31,0,11
1,19,1111,3632,1,0,0,1,13
0,21,286,1559,0,0,3,0,8
0,72,1183,2715,1,0,0,0,13
1,33,2022,1755,1,0,1,0,8
0,127,75,2719,0,1,1,0,9
0,38,428,6563,1,0,15,0,11
0,38,591,1414,1,1,556,0,14
0,29,273,1665,0,1,0,0,13
